P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data     6/09/2019  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Zr,Sb,Ba,La,Ce,Pr,Nd,Sm,Yb,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Dt
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000648.spe,719.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,233274,1.54,155,1083,0,569,7310,1328,3318,139046,2435,169,242,337,39559,671,276,216,635,240,615,729,3490,1080,39033,1759,869,137,0,29,29,26,149,669,58,137,0,492,167510,51489,0.384
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000649.spe,720.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,231004,1.5,92,1231,0,493,6148,1287,3813,140526,2647,155,214,380,39403,868,460,590,0,760,165,604,3394,1133,37938,2054,805,150,0,51,21,0,149,346,0,20,0,460,166474,51501,0.381
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000650.spe,721.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,234048,1.52,140,986,0,549,6289,1292,3642,118583,2844,48,236,243,42205,907,498,255,0,430,306,813,3851,1280,38485,1579,740,128,0,6,94,53,240,369,0,0,0,415,172510,51986,0.387
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000651.spe,722.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,230899,1.52,154,889,0,522,6796,1380,3614,91219,2608,182,194,352,54229,861,423,178,0,102,106,686,4072,1758,32752,1628,463,121,14,0,0,51,131,272,0,215,45,574,172399,50825,0.385
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000652.spe,723.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,229568,1.41,115,962,0,413,6018,1517,3718,98509,2589,81,265,336,48033,853,517,299,931,298,350,734,3903,1230,32960,1748,535,82,68,47,0,29,337,327,0,142,0,517,173519,51225,0.384
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000653.spe,724.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,242641,1.48,152,1096,0,533,6196,1460,3648,132354,2244,131,236,313,47176,811,716,247,153,25,225,842,4155,1217,36968,2574,829,144,0,0,9,84,179,362,0,0,94,468,176347,51689,0.392
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000654.spe,725.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,243413,1.44,84,1317,0,497,6117,1518,3495,148848,3184,84,326,288,45335,687,523,192,566,493,274,806,3985,1400,36309,2021,874,115,0,35,46,14,236,539,0,0,8,336,176435,51635,0.391
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000655.spe,726.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,226914,1.53,142,1547,0,511,5329,1450,3734,137075,1902,100,240,273,39398,824,584,337,287,140,297,1010,3819,1349,32602,1553,905,182,0,0,87,86,162,408,113,0,75,553,168856,49641,0.377
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000656.spe,727.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,212824,1.58,99,1748,0,391,10112,1432,2851,157941,2318,102,234,280,31431,692,632,561,69,257,16,754,3165,1243,31686,2172,983,150,0,0,78,18,197,520,0,0,6,477,157959,46975,0.361
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000657.spe,728.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,217737,1.36,133,828,0,425,14021,1628,2740,164502,2732,94,468,273,36665,726,500,702,0,99,82,644,3528,1273,35135,2505,905,114,0,22,40,44,67,467,0,0,149,202,154589,47261,0.362
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000658.spe,729.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,212790,1.42,57,856,0,502,11045,1463,3383,94593,3331,137,434,316,40815,812,486,724,254,212,50,676,3131,1504,32064,2209,572,169,0,44,0,67,159,233,0,186,163,287,160652,49046,0.367
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000659.spe,730.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,223584,1.55,109,907,0,506,7650,1434,3620,98251,3137,143,325,350,43556,948,458,304,725,218,254,751,3356,1290,30487,2303,602,80,0,81,12,36,225,367,0,435,0,426,169199,51051,0.378
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000660.spe,731.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,230051,1.52,129,688,0,565,7751,1458,3589,100211,4883,152,353,391,53963,661,489,492,56,265,40,634,4186,1698,32981,1995,659,134,4,35,0,48,149,583,37,34,227,313,171783,49794,0.381
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000661.spe,732.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,229601,1.58,100,511,0,567,7506,1445,3718,137748,3613,157,246,358,54985,866,465,410,153,163,159,711,4588,1130,37889,1802,840,84,0,30,36,40,105,329,84,92,157,459,163459,48883,0.376
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000662.spe,733.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,234636,1.5,139,627,0,638,6924,1431,4104,107012,3200,181,400,437,64746,663,482,319,235,225,271,828,4709,1018,36357,2355,697,132,0,10,23,32,167,412,0,0,0,239,167544,50091,0.382
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000663.spe,734.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,238393,1.56,191,661,8,669,7300,1430,4284,113997,3139,161,604,750,62598,866,465,332,229,368,196,493,4571,1166,39324,2115,618,179,0,0,63,57,200,295,0,21,238,540,168826,51040,0.384
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000664.spe,735.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,244924,1.52,149,677,0,669,8093,1328,4474,105303,3863,255,432,424,66570,791,458,209,0,335,211,636,5140,1759,37902,2362,575,155,0,11,0,90,209,393,0,153,225,400,175528,51224,0.391
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000665.spe,736.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,245422,1.47,175,540,0,741,7314,1392,4100,126435,4682,81,439,316,67186,815,396,169,469,359,238,683,5305,1245,38135,2290,788,117,0,8,21,12,134,372,0,175,0,562,170319,50306,0.388
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000666.spe,737.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247069,1.58,162,498,0,615,7563,1370,3659,182645,4214,71,454,340,58908,906,225,205,490,267,180,814,4513,725,44050,2591,1029,57,0,12,57,0,123,318,0,345,135,465,161819,49931,0.384
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000667.spe,738.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,239725,1.63,92,601,0,654,7551,1415,3740,127080,2847,179,390,355,67565,831,482,276,0,500,0,789,5316,826,40981,3486,723,152,0,0,21,21,160,326,0,0,238,466,164805,49845,0.381
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000668.spe,739.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,237734,1.58,140,719,0,631,7784,1310,3805,116657,3051,167,309,386,59935,776,393,145,266,302,196,688,4514,925,38358,3704,718,162,0,13,98,10,204,496,0,137,0,396,166176,50887,0.384
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000669.spe,740.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,238792,1.47,117,644,0,659,7187,1423,3795,93737,2689,72,365,356,57825,827,502,224,787,274,211,765,4216,1270,37631,3482,570,200,0,0,92,50,309,460,43,37,90,388,173963,51515,0.389
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000670.spe,741.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,242668,1.54,195,715,0,670,6844,1423,4107,94339,2657,195,360,495,63994,916,392,492,679,502,413,941,4301,1433,32281,3936,566,110,0,45,97,77,230,332,39,531,0,646,175730,51285,0.392
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000671.spe,742.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,244732,1.58,54,549,0,645,7250,1428,3710,104342,3275,179,327,372,65032,839,532,193,0,118,149,596,4645,1263,34505,1963,557,109,0,0,5,57,122,577,15,65,0,368,175498,51629,0.393
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000672.spe,743.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,252152,1.48,171,598,0,698,7394,1402,3717,111704,3484,61,272,408,68029,811,487,194,33,138,358,857,4944,1457,35827,2612,719,171,0,0,51,28,178,419,0,77,0,332,177499,52350,0.397
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000673.spe,744.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,250766,1.46,121,562,0,682,7312,1403,4202,99755,3359,208,322,436,74759,809,522,287,729,149,148,666,5344,1151,36356,2345,612,178,31,0,0,102,231,548,69,392,124,424,177395,51452,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000674.spe,745.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,246185,1.58,151,685,0,736,7786,1345,4285,110252,3696,116,344,360,69832,862,314,172,35,274,438,818,4880,1321,38977,1499,678,160,0,4,56,16,248,598,0,126,38,403,171621,50484,0.391
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000675.spe,746.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,249302,1.63,146,605,0,724,7499,1437,4313,125503,3540,116,246,385,73696,771,337,10,0,244,269,720,5074,1175,42997,2295,660,120,0,0,17,0,103,440,0,173,0,274,170337,49931,0.39
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000676.spe,747.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,250414,1.62,222,530,0,719,8084,1339,4235,132311,3601,132,346,514,82674,918,568,236,0,228,421,698,5269,1001,46174,1704,808,106,0,0,65,43,167,325,0,0,17,372,165293,50653,0.389
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000677.spe,748.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256096,1.6,193,611,0,780,7802,1399,4629,150237,3534,208,298,477,81580,860,417,153,0,270,338,769,5103,1052,46491,1445,839,65,0,5,24,0,154,320,11,0,23,356,166841,51434,0.392
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000678.spe,749.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,259273,1.59,135,734,0,734,7558,1386,4705,121137,4124,143,337,447,81933,926,501,168,370,64,181,561,5269,1235,44515,2667,750,158,0,0,38,70,224,278,0,165,118,385,172780,52080,0.399
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000679.spe,750.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,254358,1.53,170,764,0,699,7547,1387,4671,109521,3888,186,301,481,75798,881,473,368,28,50,317,570,5310,1296,41534,1912,735,84,0,16,78,91,241,463,5,0,156,269,174986,51757,0.398
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000680.spe,751.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256500,1.59,106,687,0,826,8006,1326,4445,131775,3220,125,323,435,76521,1001,443,257,0,225,456,792,4990,1311,42511,1714,844,119,0,55,80,49,210,518,0,340,0,353,171069,52285,0.397
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000681.spe,752.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,255627,1.58,172,704,0,726,8227,1380,4191,128902,2989,219,270,379,72578,994,500,193,173,138,263,608,5016,1314,43995,2126,774,68,0,0,48,99,210,352,0,188,40,358,174669,52074,0.397
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000682.spe,753.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,243331,1.53,159,612,0,666,6874,1414,3318,131050,2520,142,278,382,65830,930,465,190,0,5,330,619,5028,1231,41733,2622,859,56,0,13,74,37,204,205,0,0,94,303,169979,50526,0.389
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000683.spe,754.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,224869,1.43,158,591,0,528,6090,1620,2889,109285,2464,63,194,303,56212,950,426,284,104,70,370,650,4767,1011,37713,1770,650,106,0,0,84,41,125,65,42,86,0,391,167448,48720,0.377
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000684.spe,755.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,197604,1.36,136,453,0,394,4481,1916,2216,80972,1574,66,196,215,42466,897,515,331,334,36,248,691,4037,986,34803,1667,540,82,13,8,21,54,117,236,54,239,55,485,160581,46782,0.36
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000685.spe,756.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,194526,1.34,75,423,0,415,5058,1944,2510,75259,2570,95,184,285,44123,799,449,304,339,235,366,572,3807,966,36677,1439,577,62,0,64,24,0,127,112,24,159,116,257,156358,47096,0.357
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000686.spe,757.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,230094,1.48,114,547,0,545,6210,1643,3366,114790,3025,61,192,367,55315,793,510,374,475,219,194,599,4581,1265,37908,2116,643,91,0,45,34,26,190,411,0,379,189,375,171289,50054,0.38
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000687.spe,758.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,249413,1.45,165,702,0,675,7163,1576,4169,105959,5035,122,302,486,71132,745,332,417,9,274,379,688,5331,1348,38029,2438,644,40,0,51,53,47,130,482,32,231,205,626,179182,50953,0.395
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000688.spe,759.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,252168,1.41,152,716,0,737,7649,1363,4221,122973,3358,177,232,517,78380,926,418,407,0,479,200,779,5911,1328,38125,1974,709,62,0,56,8,10,213,249,0,229,82,322,174638,49615,0.393
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000689.spe,760.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,253110,1.55,155,712,0,773,7940,1382,4449,132113,4007,155,204,458,84549,748,437,235,280,277,376,841,5529,1277,44536,1578,880,98,0,12,80,19,201,375,0,210,4,415,168146,49830,0.391
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000690.spe,761.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,251741,1.5,122,721,0,821,8036,1401,4390,147165,3060,214,315,423,79203,773,427,356,123,0,400,837,5619,960,45022,1638,963,81,0,30,63,11,243,242,0,142,214,459,167377,50145,0.388
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000691.spe,762.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,236930,1.52,108,535,0,680,7655,1439,3874,141791,3182,255,279,390,68487,818,442,217,82,287,320,787,5573,957,42469,1302,941,63,0,0,13,49,123,404,0,259,108,533,162889,48377,0.377
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000692.spe,763.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,244181,1.48,125,511,0,726,7579,1438,4372,121567,2818,158,264,419,73097,750,348,265,0,212,250,751,5631,1683,40552,2090,713,160,0,0,19,95,232,447,0,116,56,468,168109,48696,0.386
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000693.spe,764.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,251135,1.52,144,531,0,717,7383,1437,3849,151088,2769,162,349,385,69382,725,404,142,260,49,233,872,5432,1090,41706,2357,938,160,0,0,16,20,185,671,25,132,47,333,170179,50018,0.39
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000694.spe,765.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,258596,1.47,192,527,0,609,7435,1319,4205,154090,4113,175,214,420,74548,785,590,272,73,97,171,480,5585,1345,42658,1634,889,122,0,32,67,22,130,394,0,0,177,404,171398,51403,0.397
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000695.spe,766.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,255255,1.59,171,684,0,711,7688,1392,4871,131781,3730,240,290,504,74066,915,410,264,0,0,327,818,5287,1707,42597,2246,871,181,0,0,92,63,191,230,0,108,37,393,172855,52328,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000696.spe,767.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256403,1.7,129,618,0,635,7397,1397,4327,171229,2644,222,263,531,70576,927,348,364,0,152,124,649,4917,1653,44969,3108,1121,81,0,0,67,23,201,301,68,0,167,423,168267,51137,0.394
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000697.spe,768.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,252789,1.44,106,609,0,608,7302,1384,4728,130151,3242,198,265,527,73617,978,417,240,606,103,274,843,5267,1509,40745,2284,908,163,0,27,0,12,280,335,28,86,0,390,171274,51344,0.394
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000698.spe,769.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247974,1.64,136,661,0,691,7274,1354,4568,130879,3284,209,264,439,73901,922,452,183,115,247,161,851,5041,1397,38279,4183,757,61,0,87,0,0,150,271,48,321,78,636,165893,50768,0.391
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000699.spe,770.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,253925,1.5,174,704,0,623,7599,1443,4029,155331,3014,225,288,504,69598,917,360,410,28,0,170,758,4830,1316,41739,2368,802,135,0,0,19,57,178,487,0,6,250,414,168228,51393,0.393
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000700.spe,771.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,248424,1.53,101,605,0,677,7456,1435,4376,109291,3239,130,301,397,76712,939,398,343,392,478,432,838,5059,1479,40159,2802,659,146,0,0,102,78,158,229,0,286,7,247,172212,52098,0.392
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000701.spe,772.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,251703,1.49,114,738,0,762,8366,1481,4358,117835,4680,175,281,439,71568,869,440,304,0,213,401,762,5020,1642,39860,2814,714,160,0,14,19,11,236,114,0,270,177,407,171448,51854,0.395
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000702.spe,773.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,250423,1.49,173,785,0,740,8371,1364,4321,125508,3677,205,223,451,72873,937,455,380,0,91,203,700,4937,1761,40075,2324,679,96,0,0,21,11,186,243,0,0,103,356,170867,51363,0.392
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000703.spe,774.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247773,1.48,123,630,0,715,7722,1510,4647,118580,3538,166,394,451,72316,963,417,374,381,398,254,968,4700,1087,41195,3141,686,88,0,44,93,26,200,192,77,316,0,373,168551,51723,0.391
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000704.spe,775.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,252289,1.63,146,783,0,689,7433,1405,4741,132957,3850,154,318,478,66597,797,349,283,152,377,420,705,4574,1410,41699,2555,785,216,0,7,52,60,191,487,0,337,61,525,172097,51778,0.395
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000705.spe,776.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,249782,1.57,136,727,0,682,7124,1332,4307,116525,3537,170,313,407,67445,807,554,184,0,333,124,814,4751,1279,39218,2376,573,56,0,41,0,22,195,447,0,0,0,216,175957,51602,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000706.spe,777.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,250690,1.47,138,720,0,606,7270,1427,4117,117448,4336,113,286,494,66781,920,422,273,151,537,344,832,5107,1333,38948,3197,629,100,0,44,104,29,172,244,8,0,4,504,173677,51309,0.395
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000707.spe,778.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247929,1.41,131,834,0,605,6977,1428,4045,114675,5244,11,295,360,65513,969,441,441,477,404,0,864,4826,1429,37200,2254,686,129,0,50,71,12,204,202,0,15,213,453,174795,51982,0.394
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000708.spe,779.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,248159,1.46,138,784,0,752,7909,1413,4575,103475,3612,236,372,335,66661,797,478,481,227,252,258,986,4794,1778,38374,1985,691,141,0,0,18,43,169,366,0,484,136,509,175685,51352,0.395
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000709.spe,780.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,250351,1.54,187,814,0,718,7538,1431,4236,101600,3685,175,219,474,70355,1057,266,404,0,334,275,865,5034,1364,38806,1916,578,51,0,17,0,0,153,233,0,60,153,398,177604,52062,0.397
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000710.spe,781.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,259066,1.52,142,791,0,707,6980,1467,4223,117477,3514,255,235,450,66739,829,261,246,394,446,252,869,4902,1329,38586,3287,751,152,0,29,29,0,158,584,0,111,0,224,181820,52255,0.404
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000711.spe,782.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,260008,1.41,132,837,0,726,7216,1453,4215,112987,4744,80,337,441,69040,692,535,251,0,222,229,567,5200,1401,36289,3036,680,193,0,0,36,119,253,678,20,35,264,385,181930,51726,0.406
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000712.spe,783.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,263718,1.54,128,790,0,704,12585,1413,4366,122030,4159,220,259,457,67912,752,501,1042,162,312,174,776,5410,1413,39349,2316,709,148,7,39,0,37,233,635,0,0,166,301,182518,52661,0.407
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000713.spe,784.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,260462,1.5,131,834,0,665,10729,1493,4356,133814,3271,141,207,425,63990,904,411,1154,31,26,186,777,5399,1309,38432,2320,840,59,0,20,24,63,97,293,0,242,147,370,182870,51604,0.403
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000714.spe,785.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256313,1.51,87,735,0,664,9366,1344,3989,124758,3052,164,203,468,66088,1099,535,921,216,523,458,1386,5476,1287,37731,2991,734,174,0,0,32,33,203,488,54,36,0,412,176803,52061,0.4
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000715.spe,786.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,257573,1.54,127,823,0,762,9032,1495,4347,123582,4130,142,237,399,67512,1113,599,719,0,612,309,878,5079,1262,37438,2012,718,109,0,73,82,63,136,282,0,0,171,566,179374,52549,0.401
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000716.spe,787.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,253533,1.46,244,980,0,729,8253,1501,4450,120938,4127,145,241,467,63258,986,499,669,86,482,282,917,5123,1273,39118,2164,732,77,0,97,51,28,181,366,26,52,6,391,175921,51985,0.398
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000717.spe,788.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256846,1.48,153,861,0,704,9705,1341,4673,131391,5559,129,242,471,64326,1027,618,582,140,545,577,726,5137,1139,41218,3841,857,11,0,109,99,0,140,206,0,48,0,244,174727,52559,0.399
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000718.spe,789.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256030,1.55,224,931,0,679,7666,1364,4704,160692,3418,127,218,496,61803,1197,343,539,393,396,387,694,4853,1236,46829,2951,1020,91,0,49,52,0,163,189,0,289,51,326,168145,51218,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000719.spe,790.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,235045,1.43,131,1085,0,596,7372,1458,3854,105106,2700,101,255,298,53946,962,370,490,308,75,0,868,4624,1290,41415,2732,665,166,0,49,51,0,181,200,0,150,245,404,168810,51794,0.387
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000720.spe,791.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,200166,1.38,80,254,0,127,1642,1109,1127,58680,1728,36,103,209,22253,878,130,590,107,318,176,496,4240,1234,34488,1863,346,67,46,22,18,56,89,0,0,237,173,524,172299,50239,0.374
